Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
4835,CA-2017-167661,2017-10-05,2017-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2\"",39.92""",5.0,0.2,13.47,0.0
4836,CA-2017-167661,2017-10-05,2017-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,61.96,2.0,0.0,27.88
4837,CA-2017-167661,2017-10-05,2017-10-10,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.94,4.0,0.2,7.23
4838,CA-2017-106831,2017-06-01,2017-06-03,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.8,2.0,0.7,-2.66
4839,CA-2017-106831,2017-06-01,2017-06-03,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,27.74,6.0,0.2,10.06
4840,CA-2017-106831,2017-06-01,2017-06-03,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.38,4.0,0.4,-34.31
4844,US-2016-139388,2016-11-07,2016-11-09,First Class,CC-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4.0,0.0,0.3
4845,US-2014-128685,2014-04-04,2014-04-05,First Class,MZ-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2.0,0.2,2.25
4876,CA-2014-132864,2014-12-02,2014-12-07,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5.0,0.2,29.95
4877,US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.57,2.0,0.2,4.62
4878,US-2014-155817,2014-10-03,2014-10-09,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,6.19,3.0,0.2,0.46
4880,CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2.0,0.0,2.61
4881,CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,4.0,0.0,292.78
4882,CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2249.91,9.0,0.0,517.48
4883,CA-2017-143567,2017-11-02,2017-11-05,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,4.0,0.0,16.78
4903,CA-2017-110884,2017-03-07,2017-03-12,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,6.0,0.2,9.07
4904,CA-2017-110884,2017-03-07,2017-03-12,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3.0,0.0,42.13
4905,US-2014-161613,2014-12-01,2014-12-03,Second Class,MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.06,3.0,0.3,-19.26
4917,CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.14,7.0,0.2,5.88
4918,CA-2017-163125,2017-10-09,2017-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.06,3.0,0.3,-32.66
4919,CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3.0,0.0,38.27
4920,CA-2016-160304,2016-01-02,2016-01-07,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,231.98,2.0,0.0,67.27
4928,CA-2017-143245,2017-12-01,2017-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,3.0,0.0,9.33
4929,CA-2017-143245,2017-12-01,2017-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,897.15,3.0,0.0,251.2
4930,US-2014-138828,2014-09-02,2014-09-03,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5.0,0.0,16.17
4931,US-2014-138828,2014-09-02,2014-09-03,First Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94,3.0,0.0,7.02
4945,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,0.0,46.12
4946,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2.0,0.2,3.94
4947,CA-2016-151372,2016-09-05,2016-09-06,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2.0,0.0,1.79
4948,CA-2014-102085,2014-10-04,2014-10-09,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,4.0,0.0,13.74
4953,CA-2017-117926,2017-12-08,2017-12-12,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1.0,0.0,20.84
4962,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.71,1.0,0.2,5.48
4963,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3.0,0.0,4.66
4964,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42\Hx23 3/4\""W Media Storage Unit""",242.94,3.0,0.0,4.86
4967,CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3.0,0.0,3.87
4968,CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2.0,0.0,4.12
4969,CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2.0,0.0,83.99
4970,CA-2015-122406,2015-08-02,2015-08-05,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1.0,0.0,15.54
4971,US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,207.98,2.0,0.2,-28.6
4972,US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.11,2.0,0.2,12.64
4973,US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14\ Contract Wall Clock""",35.57,2.0,0.2,5.78
4974,US-2016-153815,2016-11-06,2016-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77,2.0,0.2,31.07
4975,CA-2016-164896,2016-11-07,2016-11-12,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Oceanside,California,92054,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2.0,0.0,6.32
4977,CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5.0,0.2,7.21
4978,CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.69,2.0,0.2,2.34
4979,CA-2015-165050,2015-12-07,2015-12-09,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,773.94,6.0,0.0,224.44
4984,CA-2016-109925,2016-11-06,2016-11-10,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3.0,0.0,22.91
4985,CA-2015-160696,2015-09-06,2015-09-10,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5.0,0.2,1.18
4986,CA-2014-125171,2014-09-03,2014-09-03,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5.0,0.0,7.06
4996,CA-2014-132227,2014-11-04,2014-11-10,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2\ X 14\"" 7/8\""""",52.06,4.0,0.2,18.87
5001,CA-2017-159688,2017-05-07,2017-05-12,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1.0,0.0,28.8
5004,CA-2016-155033,2016-10-07,2016-10-12,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2.0,0.0,5.07
5029,CA-2014-151792,2014-09-02,2014-09-07,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.98,3.0,0.2,53.99
5036,CA-2014-169803,2014-04-06,2014-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3.0,0.0,111.1
5037,CA-2014-169803,2014-04-06,2014-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2.0,0.0,2.03
5039,CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.84,4.0,0.3,-37.11
5040,CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716.0,2.0,0.0,193.32
5041,CA-2015-136469,2015-07-11,2015-07-12,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,221.06,7.0,0.0,103.9
5052,CA-2015-134922,2015-11-07,2015-11-11,Standard Class,KB-16240,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,2.0,0.2,7.93
5054,CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,5.0,0.2,84.66
5055,CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,Office Supplies,Art,Newell 317,7.06,3.0,0.2,0.79
5056,CA-2015-141243,2015-01-03,2015-01-08,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.4,9.0,0.32,-437.54
5057,CA-2015-162166,2015-09-08,2015-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26.4,5.0,0.0,11.88
5058,CA-2015-162166,2015-09-08,2015-09-11,First Class,NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,41.88,6.0,0.0,0.84
5059,CA-2016-120796,2016-04-03,2016-04-07,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.85,9.0,0.7,-83.21
5060,CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2.0,0.0,195.99
5061,CA-2016-109722,2016-12-05,2016-12-07,Second Class,TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9.0,0.0,70.18
5062,CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,2.0,0.0,21.99
5063,CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,377.97,3.0,0.0,105.83
5064,CA-2015-136798,2015-05-08,2015-05-12,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3.0,0.0,11.16
5069,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,549.99,1.0,0.0,275.0
5070,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.54,3.0,0.1,37.23
5071,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,38.34,3.0,0.0,17.25
5072,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,53.88,6.0,0.0,22.63
5073,CA-2014-124478,2014-08-08,2014-08-12,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,299.98,2.0,0.0,83.99
5074,CA-2015-145485,2015-11-05,2015-11-05,Same Day,JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,62.8,4.0,0.0,15.7
5083,CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.17,4.0,0.2,8.35
5084,CA-2016-155138,2016-09-08,2016-09-12,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,64.7,3.0,0.2,23.46
5085,CA-2016-108350,2016-06-06,2016-06-09,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105.52,4.0,0.0,48.54
5087,CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.16,7.0,0.4,-93.23
5088,CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.31,1.0,0.2,-1.29
5089,CA-2015-109001,2015-03-05,2015-03-09,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.56,3.0,0.7,-1.79
5090,CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.97,2.0,0.2,2.89
5091,CA-2017-132738,2017-08-04,2017-08-07,First Class,HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6\ x 9\""""",8.78,1.0,0.2,3.18
5094,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.02,4.0,0.8,-31.54
5095,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,214.95,5.0,0.5,-120.37
5096,US-2014-140452,2014-12-06,2014-12-10,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4.0,0.2,-7.01
